Year,Age category,Single Year of Age,Sex category,Sex,UNIT,VALUE
1998,016,16 years,1,Male,Number,35630
1998,016,16 years,2,Female,Number,33983
1998,017,17 years,-,Both sexes,Number,71655
1998,017,17 years,1,Male,Number,36931
1998,017,17 years,2,Female,Number,34724
1998,018,18 years,-,Both sexes,Number,69574
1998,018,18 years,1,Male,Number,35761
1998,018,18 years,2,Female,Number,33813
1998,019,19 years,-,Both sexes,Number,64901
1998,019,19 years,1,Male,Number,32579
1998,019,19 years,2,Female,Number,32322
1998,020,20 years,-,Both sexes,Number,62344
1998,020,20 years,1,Male,Number,31670
1998,020,20 years,2,Female,Number,30674
1998,021,21 years,-,Both sexes,Number,60385
1998,021,21 years,1,Male,Number,30658
1998,021,21 years,2,Female,Number,29727
1998,022,22 years,-,Both sexes,Number,59780
1998,022,22 years,1,Male,Number,30181
1998,022,22 years,2,Female,Number,29599
1998,023,23 years,-,Both sexes,Number,59109
1998,023,23 years,1,Male,Number,30350
1998,023,23 years,2,Female,Number,28759
1998,024,24 years,-,Both sexes,Number,57459
1998,024,24 years,1,Male,Number,29481
1998,024,24 years,2,Female,Number,27978
1998,025,25 years,-,Both sexes,Number,57541
1998,025,25 years,1,Male,Number,29414
1998,025,25 years,2,Female,Number,28127
1998,026,26 years,-,Both sexes,Number,55016
1998,026,26 years,1,Male,Number,27631
1998,026,26 years,2,Female,Number,27385
1998,027,27 years,-,Both sexes,Number,54784
1998,027,27 years,1,Male,Number,27208
1998,027,27 years,2,Female,Number,27576
1998,028,28 years,-,Both sexes,Number,52746
1998,028,28 years,1,Male,Number,26138
1998,028,28 years,2,Female,Number,26608
1998,029,29 years,-,Both sexes,Number,52332
1998,029,29 years,1,Male,Number,26234
1998,029,29 years,2,Female,Number,26098
1998,030,30 years,-,Both sexes,Number,51022
1998,030,30 years,1,Male,Number,25197
1998,030,30 years,2,Female,Number,25825
1998,031,31 years,-,Both sexes,Number,52460
1998,031,31 years,1,Male,Number,25849
1998,031,31 years,2,Female,Number,26611
1998,032,32 years,-,Both sexes,Number,54568
1998,032,32 years,1,Male,Number,26833
1998,032,32 years,2,Female,Number,27735
1998,033,33 years,-,Both sexes,Number,54706
1998,033,33 years,1,Male,Number,26623
1998,033,33 years,2,Female,Number,28083
1998,034,34 years,-,Both sexes,Number,55155
1998,034,34 years,1,Male,Number,27331
1998,034,34 years,2,Female,Number,27824
1998,035,35 years,-,Both sexes,Number,55080
1998,035,35 years,1,Male,Number,26771
1998,035,35 years,2,Female,Number,28309
1998,036,36 years,-,Both sexes,Number,52886
1998,036,36 years,1,Male,Number,26319
1998,036,36 years,2,Female,Number,26567
1998,037,37 years,-,Both sexes,Number,54971
1998,037,37 years,1,Male,Number,27166
1998,037,37 years,2,Female,Number,27805
1998,038,38 years,-,Both sexes,Number,52871
1998,038,38 years,1,Male,Number,25950
1998,038,38 years,2,Female,Number,26921
1998,039,39 years,-,Both sexes,Number,51319
1998,039,39 years,1,Male,Number,25644
1998,039,39 years,2,Female,Number,25675
1998,040,40 years,-,Both sexes,Number,51755
1998,040,40 years,1,Male,Number,25473
1998,040,40 years,2,Female,Number,26282
1998,041,41 years,-,Both sexes,Number,51354
1998,041,41 years,1,Male,Number,25719
1998,041,41 years,2,Female,Number,25635
1998,042,42 years,-,Both sexes,Number,49837
1998,042,42 years,1,Male,Number,24830
1998,042,42 years,2,Female,Number,25007
1998,043,43 years,-,Both sexes,Number,50160
1998,043,43 years,1,Male,Number,24963
1998,043,43 years,2,Female,Number,25197
1998,044,44 years,-,Both sexes,Number,48197
1998,044,44 years,1,Male,Number,24065
1998,044,44 years,2,Female,Number,24132
1998,045,45 years,-,Both sexes,Number,49010
1998,045,45 years,1,Male,Number,24561
1998,045,45 years,2,Female,Number,24449
1998,046,46 years,-,Both sexes,Number,46020
1998,046,46 years,1,Male,Number,23126
1998,046,46 years,2,Female,Number,22894
1998,047,47 years,-,Both sexes,Number,45763
1998,047,47 years,1,Male,Number,22983
1998,047,47 years,2,Female,Number,22780
1998,048,48 years,-,Both sexes,Number,45930
1998,048,48 years,1,Male,Number,23006
1998,048,48 years,2,Female,Number,22924
1998,049,49 years,-,Both sexes,Number,46067
1998,049,49 years,1,Male,Number,23043
1998,049,49 years,2,Female,Number,23024
1998,050,50 years,-,Both sexes,Number,45168
1998,050,50 years,1,Male,Number,22858
1998,050,50 years,2,Female,Number,22310
1998,051,51 years,-,Both sexes,Number,44180
1998,051,51 years,1,Male,Number,22743
1998,051,51 years,2,Female,Number,21437
1998,052,52 years,-,Both sexes,Number,42894
1998,052,52 years,1,Male,Number,21686
1998,052,52 years,2,Female,Number,21208
1998,053,53 years,-,Both sexes,Number,38684
1998,053,53 years,1,Male,Number,19651
1998,053,53 years,2,Female,Number,19033
1998,054,54 years,-,Both sexes,Number,37023
1998,054,54 years,1,Male,Number,18874
1998,054,54 years,2,Female,Number,18149
1998,055,55 years,-,Both sexes,Number,35731
1998,055,55 years,1,Male,Number,17840
1998,055,55 years,2,Female,Number,17891
1998,056,56 years,-,Both sexes,Number,32240
1998,056,56 years,1,Male,Number,16603
1998,056,56 years,2,Female,Number,15637
1998,057,57 years,-,Both sexes,Number,31213
1998,057,57 years,1,Male,Number,15791
1998,057,57 years,2,Female,Number,15422
1998,058,58 years,-,Both sexes,Number,32243
1998,058,58 years,1,Male,Number,16268
1998,058,58 years,2,Female,Number,15975
1998,059,59 years,-,Both sexes,Number,31013
1998,059,59 years,1,Male,Number,15656
1998,059,59 years,2,Female,Number,15357
1998,060,60 years,-,Both sexes,Number,28992
1998,060,60 years,1,Male,Number,14535
1998,060,60 years,2,Female,Number,14457
1998,061,61 years,-,Both sexes,Number,29802
1998,061,61 years,1,Male,Number,14904
1998,061,61 years,2,Female,Number,14898
1998,062,62 years,-,Both sexes,Number,28895
1998,062,62 years,1,Male,Number,14390
1998,062,62 years,2,Female,Number,14505
1998,063,63 years,-,Both sexes,Number,27532
1998,063,63 years,1,Male,Number,13533
1998,063,63 years,2,Female,Number,13999
1998,064,64 years,-,Both sexes,Number,27106
1998,064,64 years,1,Male,Number,13504
1998,064,64 years,2,Female,Number,13602
1998,065,65 years,-,Both sexes,Number,26464
1998,065,65 years,1,Male,Number,13033
1998,065,65 years,2,Female,Number,13431
1998,066,66 years,-,Both sexes,Number,25829
1998,066,66 years,1,Male,Number,12716
1998,066,66 years,2,Female,Number,13113
1998,067,67 years,-,Both sexes,Number,26062
1998,067,67 years,1,Male,Number,12655
1998,067,67 years,2,Female,Number,13407
1998,068,68 years,-,Both sexes,Number,25468
1998,068,68 years,1,Male,Number,12233
1998,068,68 years,2,Female,Number,13235
1998,069,69 years,-,Both sexes,Number,24333
1998,069,69 years,1,Male,Number,11555
1998,069,69 years,2,Female,Number,12778
1998,070,70 years,-,Both sexes,Number,23262
1998,070,70 years,1,Male,Number,10534
1998,070,70 years,2,Female,Number,12728
1998,071,71 years,-,Both sexes,Number,23167
1998,071,71 years,1,Male,Number,10433
1998,071,71 years,2,Female,Number,12734
1998,072,72 years,-,Both sexes,Number,22520
1998,072,72 years,1,Male,Number,9968
1998,072,72 years,2,Female,Number,12552
1998,073,73 years,-,Both sexes,Number,21799
1998,073,73 years,1,Male,Number,9636
1998,073,73 years,2,Female,Number,12163
1998,074,74 years,-,Both sexes,Number,20989
1998,074,74 years,1,Male,Number,9207
1998,074,74 years,2,Female,Number,11782
1998,075,75 years,-,Both sexes,Number,20247
1998,075,75 years,1,Male,Number,8570
1998,075,75 years,2,Female,Number,11677
1998,076,76 years,-,Both sexes,Number,18519
1998,076,76 years,1,Male,Number,7869
1998,076,76 years,2,Female,Number,10650
1998,077,77 years,-,Both sexes,Number,18187
1998,077,77 years,1,Male,Number,7557
1998,077,77 years,2,Female,Number,10630
1998,078,78 years,-,Both sexes,Number,16765
1998,078,78 years,1,Male,Number,6871
1998,078,78 years,2,Female,Number,9894
1998,079,79 years,-,Both sexes,Number,14617
1998,079,79 years,1,Male,Number,5899
1998,079,79 years,2,Female,Number,8718
1998,080,80 years,-,Both sexes,Number,11983
1998,080,80 years,1,Male,Number,4754
1998,080,80 years,2,Female,Number,7229
1998,081,81 years,-,Both sexes,Number,12427
1998,081,81 years,1,Male,Number,4719
1998,081,81 years,2,Female,Number,7708
1998,082,82 years,-,Both sexes,Number,10878
1998,082,82 years,1,Male,Number,4179
1998,082,82 years,2,Female,Number,6699
1998,083,83 years,-,Both sexes,Number,10159
1998,083,83 years,1,Male,Number,3633
1998,083,83 years,2,Female,Number,6526
1998,084,84 years,-,Both sexes,Number,9162
1998,084,84 years,1,Male,Number,3172
1998,084,84 years,2,Female,Number,5990
1998,085,85 years,-,Both sexes,Number,7773
1998,085,85 years,1,Male,Number,2659
1998,085,85 years,2,Female,Number,5114
1998,086,86 years,-,Both sexes,Number,6689
1998,086,86 years,1,Male,Number,2317
1998,086,86 years,2,Female,Number,4372
1998,087,87 years,-,Both sexes,Number,5518
1998,087,87 years,1,Male,Number,1792
1998,087,87 years,2,Female,Number,3726
1998,088,88 years,-,Both sexes,Number,4446
1998,088,88 years,1,Male,Number,1362
1998,088,88 years,2,Female,Number,3084
1998,089,89 years,-,Both sexes,Number,3348
1998,089,89 years,1,Male,Number,1006
1998,089,89 years,2,Female,Number,2342
1998,090,90 years,-,Both sexes,Number,2489
1998,090,90 years,1,Male,Number,673
1998,090,90 years,2,Female,Number,1816
1998,091,91 years,-,Both sexes,Number,2055
1998,091,91 years,1,Male,Number,481
1998,091,91 years,2,Female,Number,1574
1998,092,92 years,-,Both sexes,Number,1438
1998,092,92 years,1,Male,Number,327
1998,092,92 years,2,Female,Number,1111
1998,093,93 years,-,Both sexes,Number,1144
1998,093,93 years,1,Male,Number,309
1998,093,93 years,2,Female,Number,835
1998,094,94 years,-,Both sexes,Number,856
1998,094,94 years,1,Male,Number,139
1998,094,94 years,2,Female,Number,717
1998,095,95 years,-,Both sexes,Number,631
1998,095,95 years,1,Male,Number,129
1998,095,95 years,2,Female,Number,502
1998,096,96 years,-,Both sexes,Number,363
1998,096,96 years,1,Male,Number,69
1998,096,96 years,2,Female,Number,294
1998,097,97 years,-,Both sexes,Number,250
1998,097,97 years,1,Male,Number,6
1998,097,97 years,2,Female,Number,244
1998,098,98 years,-,Both sexes,Number,145
1998,098,98 years,1,Male,Number,39
1998,098,98 years,2,Female,Number,106
1998,646,99 years and over,-,Both sexes,Number,238
1998,646,99 years and over,1,Male,Number,55
1998,646,99 years and over,2,Female,Number,183
1999,-,All ages,-,Both sexes,Number,3741647
1999,-,All ages,1,Male,Number,1858613
1999,-,All ages,2,Female,Number,1883034
1999,200,Under 1 year,-,Both sexes,Number,53342
1999,200,Under 1 year,1,Male,Number,27437
1999,200,Under 1 year,2,Female,Number,25905
1999,001,1 year,-,Both sexes,Number,53312
1999,001,1 year,1,Male,Number,27462
1999,001,1 year,2,Female,Number,25850
1999,002,2 years,-,Both sexes,Number,51972
1999,002,2 years,1,Male,Number,26866
1999,002,2 years,2,Female,Number,25106
1999,003,3 years,-,Both sexes,Number,51173
1999,003,3 years,1,Male,Number,26477
1999,003,3 years,2,Female,Number,24696
1999,004,4 years,-,Both sexes,Number,49977
1999,004,4 years,1,Male,Number,25730
1999,004,4 years,2,Female,Number,24247
1999,005,5 years,-,Both sexes,Number,51432
1999,005,5 years,1,Male,Number,26545
1999,005,5 years,2,Female,Number,24887
1999,006,6 years,-,Both sexes,Number,52135
1999,006,6 years,1,Male,Number,26719
1999,006,6 years,2,Female,Number,25416
1999,007,7 years,-,Both sexes,Number,54863
1999,007,7 years,1,Male,Number,27848
1999,007,7 years,2,Female,Number,27015
1999,008,8 years,-,Both sexes,Number,55895
1999,008,8 years,1,Male,Number,28606
1999,008,8 years,2,Female,Number,27289
1999,009,9 years,-,Both sexes,Number,56244
1999,009,9 years,1,Male,Number,28953
1999,009,9 years,2,Female,Number,27291
1999,010,10 years,-,Both sexes,Number,56119
1999,010,10 years,1,Male,Number,28662
1999,010,10 years,2,Female,Number,27457
1999,011,11 years,-,Both sexes,Number,57927
1999,011,11 years,1,Male,Number,29435
1999,011,11 years,2,Female,Number,28492
1999,012,12 years,-,Both sexes,Number,60986
1999,012,12 years,1,Male,Number,31495
1999,012,12 years,2,Female,Number,29491
1999,013,13 years,-,Both sexes,Number,61968
1999,013,13 years,1,Male,Number,31779
1999,013,13 years,2,Female,Number,30189
1999,014,14 years,-,Both sexes,Number,63241
1999,014,14 years,1,Male,Number,32698
1999,014,14 years,2,Female,Number,30543
1999,015,15 years,-,Both sexes,Number,64828
1999,015,15 years,1,Male,Number,33179
1999,015,15 years,2,Female,Number,31649
1999,016,16 years,-,Both sexes,Number,67900
1999,016,16 years,1,Male,Number,34828
1999,016,16 years,2,Female,Number,33072
1999,017,17 years,-,Both sexes,Number,69944
1999,017,17 years,1,Male,Number,35983
1999,017,17 years,2,Female,Number,33961
1999,018,18 years,-,Both sexes,Number,68359
1999,018,18 years,1,Male,Number,35237
1999,018,18 years,2,Female,Number,33122
1999,019,19 years,-,Both sexes,Number,67485
1999,019,19 years,1,Male,Number,34602
1999,019,19 years,2,Female,Number,32883
1999,020,20 years,-,Both sexes,Number,64252
1999,020,20 years,1,Male,Number,31580
1999,020,20 years,2,Female,Number,32672
1999,021,21 years,-,Both sexes,Number,61714
1999,021,21 years,1,Male,Number,31682
1999,021,21 years,2,Female,Number,30032
1999,022,22 years,-,Both sexes,Number,58511
1999,022,22 years,1,Male,Number,29724
1999,022,22 years,2,Female,Number,28787
1999,023,23 years,-,Both sexes,Number,59948
1999,023,23 years,1,Male,Number,30454
1999,023,23 years,2,Female,Number,29494
1999,024,24 years,-,Both sexes,Number,59517
1999,024,24 years,1,Male,Number,30185
1999,024,24 years,2,Female,Number,29332
1999,025,25 years,-,Both sexes,Number,57318
1999,025,25 years,1,Male,Number,29382
1999,025,25 years,2,Female,Number,27936
1999,026,26 years,-,Both sexes,Number,56502
1999,026,26 years,1,Male,Number,28676
1999,026,26 years,2,Female,Number,27826
1999,027,27 years,-,Both sexes,Number,56178
1999,027,27 years,1,Male,Number,27696
1999,027,27 years,2,Female,Number,28482
1999,028,28 years,-,Both sexes,Number,55562
1999,028,28 years,1,Male,Number,27893
1999,028,28 years,2,Female,Number,27669
1999,029,29 years,-,Both sexes,Number,54171
1999,029,29 years,1,Male,Number,26817
1999,029,29 years,2,Female,Number,27354
1999,030,30 years,-,Both sexes,Number,53771
1999,030,30 years,1,Male,Number,26665
1999,030,30 years,2,Female,Number,27106
1999,031,31 years,-,Both sexes,Number,52415
1999,031,31 years,1,Male,Number,25642
1999,031,31 years,2,Female,Number,26773
1999,032,32 years,-,Both sexes,Number,54164
1999,032,32 years,1,Male,Number,26906
1999,032,32 years,2,Female,Number,27258
1999,033,33 years,-,Both sexes,Number,54865
1999,033,33 years,1,Male,Number,27221
1999,033,33 years,2,Female,Number,27644
1999,034,34 years,-,Both sexes,Number,56668
1999,034,34 years,1,Male,Number,27474
1999,034,34 years,2,Female,Number,29194
1999,035,35 years,-,Both sexes,Number,56199
1999,035,35 years,1,Male,Number,27891
1999,035,35 years,2,Female,Number,28308
1999,036,36 years,-,Both sexes,Number,54939
1999,036,36 years,1,Male,Number,27030
1999,036,36 years,2,Female,Number,27909
1999,037,37 years,-,Both sexes,Number,53590
1999,037,37 years,1,Male,Number,26734
1999,037,37 years,2,Female,Number,26856
1999,038,38 years,-,Both sexes,Number,55548
1999,038,38 years,1,Male,Number,27134
1999,038,38 years,2,Female,Number,28414
1999,039,39 years,-,Both sexes,Number,53224
1999,039,39 years,1,Male,Number,26447
1999,039,39 years,2,Female,Number,26777
1999,040,40 years,-,Both sexes,Number,52042
1999,040,40 years,1,Male,Number,25839
1999,040,40 years,2,Female,Number,26203
1999,041,41 years,-,Both sexes,Number,51879
1999,041,41 years,1,Male,Number,25844
1999,041,41 years,2,Female,Number,26035
1999,042,42 years,-,Both sexes,Number,51265
1999,042,42 years,1,Male,Number,25570
1999,042,42 years,2,Female,Number,25695
1999,043,43 years,-,Both sexes,Number,50188
1999,043,43 years,1,Male,Number,25138
1999,043,43 years,2,Female,Number,25050
1999,044,44 years,-,Both sexes,Number,50355
1999,044,44 years,1,Male,Number,25107
1999,044,44 years,2,Female,Number,25248
1999,045,45 years,-,Both sexes,Number,47958
1999,045,45 years,1,Male,Number,23934
1999,045,45 years,2,Female,Number,24024
1999,046,46 years,-,Both sexes,Number,48809
1999,046,46 years,1,Male,Number,24319
1999,046,46 years,2,Female,Number,24490
1999,047,47 years,-,Both sexes,Number,46285
1999,047,47 years,1,Male,Number,23481
1999,047,47 years,2,Female,Number,22804
1999,048,48 years,-,Both sexes,Number,45741
1999,048,48 years,1,Male,Number,23025
1999,048,48 years,2,Female,Number,22716
1999,049,49 years,-,Both sexes,Number,45857
1999,049,49 years,1,Male,Number,22797
1999,049,49 years,2,Female,Number,23060
1999,050,50 years,-,Both sexes,Number,46454
1999,050,50 years,1,Male,Number,23212
1999,050,50 years,2,Female,Number,23242
1999,051,51 years,-,Both sexes,Number,45268
1999,051,51 years,1,Male,Number,23142
1999,051,51 years,2,Female,Number,22126
1999,052,52 years,-,Both sexes,Number,44088
1999,052,52 years,1,Male,Number,22582
1999,052,52 years,2,Female,Number,21506
1999,053,53 years,-,Both sexes,Number,42835
1999,053,53 years,1,Male,Number,21824
1999,053,53 years,2,Female,Number,21011
1999,054,54 years,-,Both sexes,Number,38876
1999,054,54 years,1,Male,Number,19666
1999,054,54 years,2,Female,Number,19210
1999,055,55 years,-,Both sexes,Number,36680
1999,055,55 years,1,Male,Number,18567
1999,055,55 years,2,Female,Number,18113
1999,056,56 years,-,Both sexes,Number,35577
1999,056,56 years,1,Male,Number,17806
1999,056,56 years,2,Female,Number,17771
1999,057,57 years,-,Both sexes,Number,32484
1999,057,57 years,1,Male,Number,16796
1999,057,57 years,2,Female,Number,15688
1999,058,58 years,-,Both sexes,Number,31416
1999,058,58 years,1,Male,Number,15777
1999,058,58 years,2,Female,Number,15639
1999,059,59 years,-,Both sexes,Number,32037
1999,059,59 years,1,Male,Number,16269
1999,059,59 years,2,Female,Number,15768
1999,060,60 years,-,Both sexes,Number,30956
1999,060,60 years,1,Male,Number,15518
1999,060,60 years,2,Female,Number,15438
1999,061,61 years,-,Both sexes,Number,28902
1999,061,61 years,1,Male,Number,14551
1999,061,61 years,2,Female,Number,14351
1999,062,62 years,-,Both sexes,Number,29540
1999,062,62 years,1,Male,Number,14754
1999,062,62 years,2,Female,Number,14786
1999,063,63 years,-,Both sexes,Number,28470
1999,063,63 years,1,Male,Number,14028
1999,063,63 years,2,Female,Number,14442
1999,064,64 years,-,Both sexes,Number,27611
1999,064,64 years,1,Male,Number,13644
1999,064,64 years,2,Female,Number,13967
1999,065,65 years,-,Both sexes,Number,26490
1999,065,65 years,1,Male,Number,13115
1999,065,65 years,2,Female,Number,13375
1999,066,66 years,-,Both sexes,Number,26181
1999,066,66 years,1,Male,Number,12937
